unitNo,zscores,condition,regionname,prevStimName,stimName,similarityToPrevStim,similarityCondition
4754,-0.8654525435684,control,otherMTL,computer_6.jpg,wild_animals_8,0.917772131171487,ControlLowSimilarity
4754,0.272707702530668,control,otherMTL,instruments_8.jpg,wild_animals_8,0.914709430483607,ControlLowSimilarity
4754,-0.8654525435684,control,otherMTL,birds_1.jpg,wild_animals_8,0.895699709255661,ControlHighSimilarity
4762,-0.297891893153068,primed,otherMTL,furniture_8.jpg,furniture_1,0.764248356471015,PrimedHighSimilarity
4762,1.36254305212617,primed,otherMTL,furniture_4.jpg,furniture_1,0.855990916670451,PrimedLowSimilarity
4762,3.35506498646126,primed,otherMTL,furniture_6.jpg,furniture_1,0.729137132747331,PrimedHighSimilarity
4762,1.03045606307032,primed,otherMTL,furniture_5.jpg,furniture_1,0.805150387702764,PrimedMidSimilarity
4762,-0.629978882208915,primed,otherMTL,furniture_4.jpg,furniture_1,0.855990916670451,PrimedLowSimilarity
4762,1.03045606307032,control,otherMTL,birds_7.jpg,furniture_1,0.939693931408055,ControlMidSimilarity
4762,0.698369074014476,control,otherMTL,fruit_10.jpg,furniture_1,0.947426754908705,ControlLowSimilarity
4762,2.35880401929372,control,otherMTL,birds_4.jpg,furniture_1,0.921240148234888,ControlHighSimilarity
4762,0.698369074014476,control,otherMTL,instruments_3.jpg,furniture_1,0.905246209779769,ControlHighSimilarity
4762,0.366282084958628,control,otherMTL,birds_10.jpg,furniture_1,0.955297183127426,ControlLowSimilarity
4764,0.890702246393968,primed,otherMTL,flowers_10.jpg,flowers_2,0.904627326687916,PrimedLowSimilarity
4764,2.80476452055973,primed,otherMTL,flowers_7.jpg,flowers_2,0.844477153566258,PrimedLowSimilarity
4764,0.0703898431800705,primed,otherMTL,flowers_5.jpg,flowers_2,0.735184704968683,PrimedHighSimilarity
4764,0.343827310918036,primed,otherMTL,flowers_6.jpg,flowers_2,0.832695290085316,PrimedMidSimilarity
4764,-0.203047624557895,primed,otherMTL,flowers_3.jpg,flowers_2,0.771067806750296,PrimedHighSimilarity
4764,0.617264778656002,control,otherMTL,furniture_1.jpg,flowers_2,0.888017548030021,ControlHighSimilarity
4764,1.71101464960787,control,otherMTL,clothes_2.jpg,flowers_2,0.858233542538289,ControlHighSimilarity
4764,0.890702246393968,control,otherMTL,wild_animals_3.jpg,flowers_2,0.923059172713909,ControlLowSimilarity
4764,1.16413971413193,control,otherMTL,insects_2.jpg,flowers_2,0.940746110652313,ControlLowSimilarity
4764,0.343827310918036,control,otherMTL,birds_4.jpg,flowers_2,0.906115340374923,ControlMidSimilarity
4775,0.621487852357732,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4775,2.52875475915442,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4775,2.31683621395479,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedMidSimilarity
4775,0.833406397557364,primed,otherMTL,manmade_food_6.jpg,manmade_food_1,0.791227694419231,PrimedLowSimilarity
4775,1.25724348795663,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedLowSimilarity
4775,1.68108057835589,control,otherMTL,wild_animals_10.jpg,manmade_food_1,0.934405989237496,ControlLowSimilarity
4775,1.045324942757,control,otherMTL,instruments_5.jpg,manmade_food_1,0.9153136869251,ControlMidSimilarity
4775,-0.650023418840059,control,otherMTL,flowers_8.jpg,manmade_food_1,0.915679768068304,ControlLowSimilarity
4775,2.31683621395479,control,otherMTL,wild_animals_4.jpg,manmade_food_1,0.900026149194026,ControlHighSimilarity
4775,1.25724348795663,control,otherMTL,flowers_1.jpg,manmade_food_1,0.888525014722907,ControlHighSimilarity
4776,-0.285750146928709,primed,otherMTL,computer_5.jpg,computer_10,0.78682667210338,PrimedMidSimilarity
4776,0.0161406986758894,primed,otherMTL,computer_4.jpg,computer_10,0.756163884723417,PrimedHighSimilarity
4776,-0.285750146928709,primed,otherMTL,computer_4.jpg,computer_10,0.756163884723417,PrimedHighSimilarity
4776,0.318031544280488,primed,otherMTL,computer_2.jpg,computer_10,0.800688329501129,PrimedLowSimilarity
4776,0.619922389885086,primed,otherMTL,computer_8.jpg,computer_10,0.813567430282829,PrimedLowSimilarity
4776,0.0161406986758894,control,otherMTL,flowers_9.jpg,computer_10,0.815145567531454,ControlHighSimilarity
4776,0.619922389885086,control,otherMTL,flowers_8.jpg,computer_10,0.885943097354962,ControlMidSimilarity
4776,1.22370408109428,control,otherMTL,instruments_7.jpg,computer_10,0.93380052402449,ControlLowSimilarity
4776,1.82748577230348,control,otherMTL,insects_7.jpg,computer_10,0.843103437539251,ControlHighSimilarity
4776,-0.285750146928709,control,otherMTL,flowers_8.jpg,computer_10,0.885943097354962,ControlLowSimilarity
4780,0.1676284181115,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4780,0.87899271345862,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4780,4.43581419019422,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedMidSimilarity
4780,3.01308559949998,primed,otherMTL,manmade_food_6.jpg,manmade_food_1,0.791227694419231,PrimedLowSimilarity
4780,0.87899271345862,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedLowSimilarity
4780,0.1676284181115,control,otherMTL,wild_animals_10.jpg,manmade_food_1,0.934405989237496,ControlLowSimilarity
4780,1.59035700880574,control,otherMTL,instruments_5.jpg,manmade_food_1,0.9153136869251,ControlMidSimilarity
4780,0.87899271345862,control,otherMTL,flowers_8.jpg,manmade_food_1,0.915679768068304,ControlLowSimilarity
4780,2.30172130415286,control,otherMTL,wild_animals_4.jpg,manmade_food_1,0.900026149194026,ControlHighSimilarity
4780,1.59035700880574,control,otherMTL,flowers_1.jpg,manmade_food_1,0.888525014722907,ControlHighSimilarity
4782,0.632974106379867,primed,otherMTL,birds_4.jpg,birds_2,0.861827141324308,PrimedLowSimilarity
4782,0.980233121829984,primed,otherMTL,birds_3.jpg,birds_2,0.806389412874064,PrimedHighSimilarity
4782,0.632974106379867,primed,otherMTL,birds_10.jpg,birds_2,0.857314626388091,PrimedMidSimilarity
4782,0.28571509092975,primed,otherMTL,birds_10.jpg,birds_2,0.857314626388091,PrimedLowSimilarity
4782,-0.408802939970485,primed,otherMTL,birds_5.jpg,birds_2,0.842037405526018,PrimedHighSimilarity
4782,0.806603614104925,control,otherMTL,fruit_7.jpg,birds_2,0.921140674172909,ControlMidSimilarity
4782,-1.27695047859578,control,otherMTL,instruments_9.jpg,birds_2,0.902203029593817,ControlHighSimilarity
4782,-1.10332097087072,control,otherMTL,fruit_4.jpg,birds_2,0.909928399162979,ControlHighSimilarity
4782,-0.582432447695543,control,otherMTL,flowers_10.jpg,birds_2,0.93124230157354,ControlLowSimilarity
4782,0.632974106379867,control,otherMTL,furniture_7.jpg,birds_2,0.950361139557849,ControlLowSimilarity
4784,1.40648347423942,primed,otherMTL,manmade_food_5.jpg,manmade_food_7,0.688681594190391,PrimedHighSimilarity
4784,-0.331949771018044,primed,otherMTL,manmade_food_1.jpg,manmade_food_7,0.749677449936266,PrimedLowSimilarity
4784,0.661440654843362,primed,otherMTL,manmade_food_8.jpg,manmade_food_7,0.728426545180371,PrimedMidSimilarity
4784,-0.331949771018044,primed,otherMTL,manmade_food_3.jpg,manmade_food_7,0.805608584175057,PrimedLowSimilarity
4784,1.65483108070477,primed,otherMTL,manmade_food_5.jpg,manmade_food_7,0.688681594190391,PrimedHighSimilarity
4784,-0.331949771018044,control,otherMTL,instruments_2.jpg,manmade_food_7,0.913399942751776,ControlMidSimilarity
4784,0.164745441912659,control,otherMTL,insects_4.jpg,manmade_food_7,0.960793439511386,ControlLowSimilarity
4784,-0.0836021645526927,control,otherMTL,clothes_3.jpg,manmade_food_7,0.915705649528784,ControlLowSimilarity
4784,0.41309304837801,control,otherMTL,flowers_2.jpg,manmade_food_7,0.900829924450206,ControlHighSimilarity
4784,1.40648347423942,control,otherMTL,computer_10.jpg,manmade_food_7,0.889518248578491,ControlHighSimilarity
4785,0.896343853144118,primed,otherMTL,manmade_food_2.jpg,manmade_food_6,0.771029410606971,PrimedLowSimilarity
4785,-0.078152693331188,primed,otherMTL,manmade_food_8.jpg,manmade_food_6,0.765895126128465,PrimedMidSimilarity
4785,0.409095579906465,primed,otherMTL,manmade_food_9.jpg,manmade_food_6,0.759439700464714,PrimedHighSimilarity
4785,1.38359212638177,primed,otherMTL,manmade_food_9.jpg,manmade_food_6,0.759439700464714,PrimedHighSimilarity
4785,0.409095579906465,primed,otherMTL,manmade_food_1.jpg,manmade_food_6,0.791227694419231,PrimedLowSimilarity
4785,-0.078152693331188,control,otherMTL,flowers_5.jpg,manmade_food_6,0.867829907198143,ControlHighSimilarity
4785,0.409095579906465,control,otherMTL,flowers_1.jpg,manmade_food_6,0.853010717735703,ControlHighSimilarity
4785,-0.078152693331188,control,otherMTL,wild_animals_5.jpg,manmade_food_6,0.909793018577539,ControlLowSimilarity
4785,-0.078152693331188,control,otherMTL,birds_10.jpg,manmade_food_6,0.888782208676538,ControlMidSimilarity
4785,-0.565400966568841,control,otherMTL,wild_animals_3.jpg,manmade_food_6,0.943305687151445,ControlLowSimilarity
4787,2.00913249377517,primed,otherMTL,insects_6.jpg,insects_10,0.847438527750458,PrimedLowSimilarity
4787,0.304761740614645,primed,otherMTL,insects_1.jpg,insects_10,0.872092121117934,PrimedLowSimilarity
4787,-0.0361124100174609,primed,otherMTL,insects_5.jpg,insects_10,0.812424942775571,PrimedHighSimilarity
4787,0.304761740614645,primed,otherMTL,insects_9.jpg,insects_10,0.787150051690469,PrimedHighSimilarity
4787,-0.547423635965619,primed,otherMTL,insects_5.jpg,insects_10,0.812424942775571,PrimedMidSimilarity
4787,-0.0361124100174609,control,otherMTL,computer_3.jpg,insects_10,0.909349450850121,ControlHighSimilarity
4787,1.15694711719491,control,otherMTL,furniture_2.jpg,insects_10,0.915560655351713,ControlLowSimilarity
4787,-0.0361124100174609,control,otherMTL,birds_1.jpg,insects_10,0.865818123072637,ControlHighSimilarity
4787,0.475198815930698,control,otherMTL,computer_3.jpg,insects_10,0.909349450850121,ControlMidSimilarity
4787,-0.888297786597725,control,otherMTL,furniture_3.jpg,insects_10,0.912952586560892,ControlLowSimilarity
4788,-1.163624393025,primed,otherMTL,insects_5.jpg,insects_1,0.842922872160037,PrimedMidSimilarity
4788,-0.304201623770704,primed,otherMTL,insects_9.jpg,insects_1,0.821186776942801,PrimedHighSimilarity
4788,0.984932530110741,primed,otherMTL,insects_4.jpg,insects_1,0.88321943905272,PrimedLowSimilarity
4788,-0.304201623770704,primed,otherMTL,insects_6.jpg,insects_1,0.896174862094344,PrimedLowSimilarity
4788,0.555221145483593,primed,otherMTL,insects_9.jpg,insects_1,0.821186776942801,PrimedHighSimilarity
4788,1.84435529936504,control,otherMTL,flowers_8.jpg,insects_1,0.945821935317131,ControlLowSimilarity
4788,-0.519057316084278,control,otherMTL,manmade_food_4.jpg,insects_1,0.917247977780324,ControlMidSimilarity
4788,-0.304201623770704,control,otherMTL,birds_5.jpg,insects_1,0.91428115930856,ControlHighSimilarity
4788,0.555221145483593,control,otherMTL,birds_3.jpg,insects_1,0.906438901564002,ControlHighSimilarity
4788,0.770076837797167,control,otherMTL,clothes_5.jpg,insects_1,0.941783109885667,ControlLowSimilarity
4789,0.945617395836224,primed,otherMTL,manmade_food_10.jpg,manmade_food_9,0.790928357302887,PrimedMidSimilarity
4789,-0.440958634643721,primed,otherMTL,manmade_food_6.jpg,manmade_food_9,0.759439700464714,PrimedHighSimilarity
4789,-0.163643428547732,primed,otherMTL,manmade_food_1.jpg,manmade_food_9,0.849420783756189,PrimedLowSimilarity
4789,0.945617395836224,primed,otherMTL,manmade_food_1.jpg,manmade_food_9,0.849420783756189,PrimedLowSimilarity
4789,0.668302189740235,primed,otherMTL,manmade_food_5.jpg,manmade_food_9,0.769958305036785,PrimedHighSimilarity
4789,1.22293260193221,control,otherMTL,computer_4.jpg,manmade_food_9,0.888074800095994,ControlHighSimilarity
4789,0.945617395836224,control,otherMTL,instruments_6.jpg,manmade_food_9,0.905506759581787,ControlMidSimilarity
4789,1.22293260193221,control,otherMTL,insects_8.jpg,manmade_food_9,0.93213180397293,ControlLowSimilarity
4789,0.113671777548257,control,otherMTL,birds_7.jpg,manmade_food_9,0.923217251429543,ControlLowSimilarity
4789,0.945617395836224,control,otherMTL,fruit_8.jpg,manmade_food_9,0.882489926459429,ControlHighSimilarity
4790,1.87838110221433,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4790,1.18319425236586,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4790,1.70458438975221,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedMidSimilarity
4790,1.35699096482798,primed,otherMTL,manmade_food_6.jpg,manmade_food_1,0.791227694419231,PrimedLowSimilarity
4790,0.314210690055273,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedLowSimilarity
4790,4.13773836422185,control,otherMTL,wild_animals_10.jpg,manmade_food_1,0.934405989237496,ControlLowSimilarity
4790,1.35699096482798,control,otherMTL,instruments_5.jpg,manmade_food_1,0.9153136869251,ControlMidSimilarity
4790,3.44255151437338,control,otherMTL,flowers_8.jpg,manmade_food_1,0.915679768068304,ControlLowSimilarity
4790,2.22597452713856,control,otherMTL,wild_animals_4.jpg,manmade_food_1,0.900026149194026,ControlHighSimilarity
4790,1.00939753990374,control,otherMTL,flowers_1.jpg,manmade_food_1,0.888525014722907,ControlHighSimilarity
4792,1.68615905320875,primed,otherMTL,manmade_food_7.jpg,manmade_food_8,0.728426545180371,PrimedLowSimilarity
4792,-0.933140035318827,primed,otherMTL,manmade_food_2.jpg,manmade_food_8,0.727530850687462,PrimedMidSimilarity
4792,-0.695021936361774,primed,otherMTL,manmade_food_4.jpg,manmade_food_8,0.71519960737762,PrimedHighSimilarity
4792,-0.218785738447668,primed,otherMTL,manmade_food_2.jpg,manmade_food_8,0.727530850687462,PrimedLowSimilarity
4792,0.257450459466437,primed,otherMTL,manmade_food_1.jpg,manmade_food_8,0.710891281349564,PrimedHighSimilarity
4792,0.971804756337596,control,otherMTL,furniture_6.jpg,manmade_food_8,0.899584973174991,ControlHighSimilarity
4792,0.49556855842349,control,otherMTL,fruit_9.jpg,manmade_food_8,0.884880582855436,ControlHighSimilarity
4792,0.971804756337596,control,otherMTL,flowers_10.jpg,manmade_food_8,0.938347791271763,ControlMidSimilarity
4792,0.0193323605093845,control,otherMTL,furniture_5.jpg,manmade_food_8,0.964810742588562,ControlLowSimilarity
4792,-0.456903837404721,control,otherMTL,insects_7.jpg,manmade_food_8,0.938755402567772,ControlLowSimilarity
4793,-0.108617427392753,primed,otherMTL,insects_10.jpg,insects_5,0.812424942775571,PrimedHighSimilarity
4793,-0.108617427392753,primed,otherMTL,insects_2.jpg,insects_5,0.866786803994729,PrimedLowSimilarity
4793,1.44746202887222,primed,otherMTL,insects_3.jpg,insects_5,0.828318207051707,PrimedMidSimilarity
4793,0.669422300739735,primed,otherMTL,insects_10.jpg,insects_5,0.812424942775571,PrimedHighSimilarity
4793,1.05844216480598,primed,otherMTL,insects_6.jpg,insects_5,0.865955331234192,PrimedLowSimilarity
4793,-0.108617427392753,control,otherMTL,manmade_food_4.jpg,insects_5,0.907511159149472,ControlMidSimilarity
4793,0.280402436673491,control,otherMTL,wild_animals_5.jpg,insects_5,0.881502534872901,ControlHighSimilarity
4793,1.05844216480598,control,otherMTL,manmade_food_2.jpg,insects_5,0.959214949333959,ControlLowSimilarity
4793,-0.497637291458998,control,otherMTL,computer_6.jpg,insects_5,0.96168896530383,ControlLowSimilarity
4793,0.280402436673491,control,otherMTL,flowers_9.jpg,insects_5,0.906996572633185,ControlHighSimilarity
4796,1.80928697057486,primed,otherMTL,fruit_8.jpg,fruit_10,0.799968198105524,PrimedHighSimilarity
4796,0.861475850097364,primed,otherMTL,fruit_3.jpg,fruit_10,0.83392426533667,PrimedLowSimilarity
4796,-0.402272310539292,primed,otherMTL,fruit_8.jpg,fruit_10,0.799968198105524,PrimedMidSimilarity
4796,0.5455388099382,primed,otherMTL,fruit_4.jpg,fruit_10,0.791593483960157,PrimedHighSimilarity
4796,0.861475850097364,primed,otherMTL,fruit_1.jpg,fruit_10,0.817742827203028,PrimedLowSimilarity
4796,2.12522401073402,control,otherMTL,instruments_2.jpg,fruit_10,0.900274148165792,ControlMidSimilarity
4796,0.229601769779036,control,otherMTL,furniture_8.jpg,fruit_10,0.970181272362076,ControlLowSimilarity
4796,0.5455388099382,control,otherMTL,instruments_6.jpg,fruit_10,0.878310136766292,ControlHighSimilarity
4796,1.17741289025653,control,otherMTL,clothes_10.jpg,fruit_10,0.899480622384293,ControlHighSimilarity
4796,0.229601769779036,control,otherMTL,birds_3.jpg,fruit_10,0.904780076418973,ControlLowSimilarity
4798,1.74164639968108,primed,otherMTL,manmade_food_1.jpg,manmade_food_2,0.729789169373105,PrimedHighSimilarity
4798,6.27271845838198,primed,otherMTL,manmade_food_10.jpg,manmade_food_2,0.774612571890268,PrimedLowSimilarity
4798,1.74164639968108,primed,otherMTL,manmade_food_3.jpg,manmade_food_2,0.772396087479537,PrimedLowSimilarity
4798,3.75545620354815,primed,otherMTL,manmade_food_5.jpg,manmade_food_2,0.740011984367019,PrimedHighSimilarity
4798,1.23819394871431,primed,otherMTL,manmade_food_4.jpg,manmade_food_2,0.754761045332574,PrimedMidSimilarity
4798,2.74855130161461,control,otherMTL,clothes_8.jpg,manmade_food_2,0.892922913708611,ControlMidSimilarity
4798,3.75545620354815,control,otherMTL,flowers_9.jpg,manmade_food_2,0.861562723553322,ControlHighSimilarity
4798,0.73474149774754,control,otherMTL,furniture_2.jpg,manmade_food_2,0.882055036663225,ControlHighSimilarity
4798,2.24509885064784,control,otherMTL,flowers_10.jpg,manmade_food_2,0.900033700406298,ControlLowSimilarity
4798,1.23819394871431,control,otherMTL,clothes_7.jpg,manmade_food_2,0.907151499083051,ControlLowSimilarity
4813,0.83095178207703,primed,otherMTL,furniture_2.jpg,furniture_6,0.891649133288217,PrimedLowSimilarity
4813,1.33320270960414,primed,otherMTL,furniture_8.jpg,furniture_6,0.844772135310295,PrimedMidSimilarity
4813,0.83095178207703,primed,otherMTL,furniture_9.jpg,furniture_6,0.760294880736843,PrimedHighSimilarity
4813,0.0775753907863655,primed,otherMTL,furniture_3.jpg,furniture_6,0.787750439392848,PrimedHighSimilarity
4813,0.579826318313475,primed,otherMTL,furniture_2.jpg,furniture_6,0.891649133288217,PrimedLowSimilarity
4813,0.32870085454992,control,otherMTL,flowers_1.jpg,furniture_6,0.857377352509701,ControlHighSimilarity
4813,0.579826318313475,control,otherMTL,wild_animals_5.jpg,furniture_6,0.893200031012123,ControlHighSimilarity
4813,0.83095178207703,control,otherMTL,clothes_5.jpg,furniture_6,0.908015926278825,ControlLowSimilarity
4813,0.83095178207703,control,otherMTL,insects_1.jpg,furniture_6,0.919289716949225,ControlLowSimilarity
4813,-0.675801000504299,control,otherMTL,wild_animals_5.jpg,furniture_6,0.893200031012123,ControlMidSimilarity
4814,0.106319803205979,primed,otherMTL,birds_4.jpg,birds_2,0.861827141324308,PrimedLowSimilarity
4814,1.40009090245946,primed,otherMTL,birds_3.jpg,birds_2,0.806389412874064,PrimedHighSimilarity
4814,1.72353367727283,primed,otherMTL,birds_10.jpg,birds_2,0.857314626388091,PrimedMidSimilarity
4814,0.753205352832718,primed,otherMTL,birds_10.jpg,birds_2,0.857314626388091,PrimedLowSimilarity
4814,0.429762578019349,primed,otherMTL,birds_5.jpg,birds_2,0.842037405526018,PrimedHighSimilarity
4814,0.106319803205979,control,otherMTL,fruit_7.jpg,birds_2,0.921140674172909,ControlMidSimilarity
4814,0.106319803205979,control,otherMTL,instruments_9.jpg,birds_2,0.902203029593817,ControlHighSimilarity
4814,-0.217122971607391,control,otherMTL,fruit_4.jpg,birds_2,0.909928399162979,ControlHighSimilarity
4814,1.40009090245946,control,otherMTL,flowers_10.jpg,birds_2,0.93124230157354,ControlLowSimilarity
4814,0.429762578019349,control,otherMTL,furniture_7.jpg,birds_2,0.950361139557849,ControlLowSimilarity
4823,0.436447008650851,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4823,0.955659586668943,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4823,0.696053297659897,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedMidSimilarity
4823,0.176840719641806,primed,otherMTL,manmade_food_6.jpg,manmade_food_1,0.791227694419231,PrimedLowSimilarity
4823,0.176840719641806,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedLowSimilarity
4823,0.696053297659897,control,otherMTL,wild_animals_10.jpg,manmade_food_1,0.934405989237496,ControlLowSimilarity
4823,1.47487216468704,control,otherMTL,instruments_5.jpg,manmade_food_1,0.9153136869251,ControlMidSimilarity
4823,3.5517224767594,control,otherMTL,flowers_8.jpg,manmade_food_1,0.915679768068304,ControlLowSimilarity
4823,0.436447008650851,control,otherMTL,wild_animals_4.jpg,manmade_food_1,0.900026149194026,ControlHighSimilarity
4823,-0.0827655693672403,control,otherMTL,flowers_1.jpg,manmade_food_1,0.888525014722907,ControlHighSimilarity
4831,0.417726514081697,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4831,-0.469869094380814,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedHighSimilarity
4831,-0.469869094380814,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedMidSimilarity
4831,0.12186131126086,primed,otherMTL,manmade_food_6.jpg,manmade_food_1,0.791227694419231,PrimedLowSimilarity
4831,0.417726514081697,primed,otherMTL,manmade_food_3.jpg,manmade_food_1,0.74509109109829,PrimedLowSimilarity
4831,0.12186131126086,control,otherMTL,wild_animals_10.jpg,manmade_food_1,0.934405989237496,ControlLowSimilarity
4831,-0.469869094380814,control,otherMTL,instruments_5.jpg,manmade_food_1,0.9153136869251,ControlMidSimilarity
4831,-0.174003891559977,control,otherMTL,flowers_8.jpg,manmade_food_1,0.915679768068304,ControlLowSimilarity
4831,-1.06159950002249,control,otherMTL,wild_animals_4.jpg,manmade_food_1,0.900026149194026,ControlHighSimilarity
4831,0.12186131126086,control,otherMTL,flowers_1.jpg,manmade_food_1,0.888525014722907,ControlHighSimilarity
4840,0.644862292920082,primed,otherMTL,manmade_food_2.jpg,manmade_food_6,0.771029410606971,PrimedLowSimilarity
4840,-0.731700633089876,primed,otherMTL,manmade_food_8.jpg,manmade_food_6,0.765895126128465,PrimedMidSimilarity
4840,0.644862292920082,primed,otherMTL,manmade_food_9.jpg,manmade_food_6,0.759439700464714,PrimedHighSimilarity
4840,-0.141745093371322,primed,otherMTL,manmade_food_9.jpg,manmade_food_6,0.759439700464714,PrimedHighSimilarity
4840,0.0549067532015288,primed,otherMTL,manmade_food_1.jpg,manmade_food_6,0.791227694419231,PrimedLowSimilarity
4840,0.841514139492934,control,otherMTL,flowers_5.jpg,manmade_food_6,0.867829907198143,ControlHighSimilarity
4840,2.02142521893004,control,otherMTL,flowers_1.jpg,manmade_food_6,0.853010717735703,ControlHighSimilarity
4840,0.25155859977438,control,otherMTL,wild_animals_5.jpg,manmade_food_6,0.909793018577539,ControlLowSimilarity
4840,-0.141745093371322,control,otherMTL,birds_10.jpg,manmade_food_6,0.888782208676538,ControlMidSimilarity
4840,0.841514139492934,control,otherMTL,wild_animals_3.jpg,manmade_food_6,0.943305687151445,ControlLowSimilarity
4843,0.808429073738281,primed,otherMTL,birds_3.jpg,birds_4,0.895046920371519,PrimedLowSimilarity
4843,1.51597964954042,primed,otherMTL,birds_7.jpg,birds_4,0.841367148707524,PrimedHighSimilarity
4843,-0.606672077865989,primed,otherMTL,birds_6.jpg,birds_4,0.853077746481409,PrimedMidSimilarity
4843,0.454653785837213,primed,otherMTL,birds_7.jpg,birds_4,0.841367148707524,PrimedHighSimilarity
4843,-0.252896789964922,primed,otherMTL,birds_3.jpg,birds_4,0.895046920371519,PrimedLowSimilarity
4843,0.454653785837213,control,otherMTL,instruments_5.jpg,birds_4,0.955654441689972,ControlLowSimilarity
4843,0.808429073738281,control,otherMTL,wild_animals_3.jpg,birds_4,0.900999415207371,ControlHighSimilarity
4843,0.808429073738281,control,otherMTL,flowers_7.jpg,birds_4,0.915358071723266,ControlHighSimilarity
4843,1.16220436163935,control,otherMTL,instruments_4.jpg,birds_4,0.934152430459535,ControlMidSimilarity
4843,0.808429073738281,control,otherMTL,furniture_7.jpg,birds_4,1.00142900738736,ControlLowSimilarity
4875,1.00024270125536,primed,otherMTL,furniture_4.jpg,furniture_3,0.831786064867253,PrimedMidSimilarity
4875,-0.0773521022304143,primed,otherMTL,furniture_9.jpg,furniture_3,0.638029648868013,PrimedHighSimilarity
4875,-1.15494690571618,primed,otherMTL,furniture_8.jpg,furniture_3,0.791135735602416,PrimedHighSimilarity
4875,-0.346750803101857,primed,otherMTL,furniture_4.jpg,furniture_3,0.831786064867253,PrimedLowSimilarity
4875,-0.6161495039733,primed,otherMTL,furniture_10.jpg,furniture_3,0.851659039399576,PrimedLowSimilarity
4875,-0.885548204844742,control,otherMTL,fruit_5.jpg,furniture_3,0.931070599818741,ControlLowSimilarity
4875,-0.0773521022304143,control,otherMTL,clothes_5.jpg,furniture_3,0.91814362236269,ControlMidSimilarity
4875,-1.15494690571618,control,otherMTL,fruit_5.jpg,furniture_3,0.931070599818741,ControlLowSimilarity
4875,-0.346750803101857,control,otherMTL,clothes_10.jpg,furniture_3,0.901308811348503,ControlHighSimilarity
4875,-0.0773521022304143,control,otherMTL,insects_10.jpg,furniture_3,0.912952586560892,ControlHighSimilarity
4876,0.0242826930023684,primed,otherMTL,furniture_9.jpg,furniture_4,0.857838989896321,PrimedLowSimilarity
4876,-0.766863111268345,primed,otherMTL,furniture_5.jpg,furniture_4,0.900070622441604,PrimedLowSimilarity
4876,-0.766863111268345,primed,otherMTL,furniture_1.jpg,furniture_4,0.855990916670451,PrimedMidSimilarity
4876,0.815428497273082,primed,otherMTL,furniture_7.jpg,furniture_4,0.838243817501343,PrimedHighSimilarity
4876,0.419855595137725,primed,otherMTL,furniture_10.jpg,furniture_4,0.847569780519458,PrimedHighSimilarity
4876,-0.766863111268345,control,otherMTL,birds_8.jpg,furniture_4,0.951448171787378,ControlLowSimilarity
4876,-0.766863111268345,control,otherMTL,wild_animals_10.jpg,furniture_4,0.910662057067227,ControlHighSimilarity
4876,0.0242826930023684,control,otherMTL,birds_9.jpg,furniture_4,0.959803789809387,ControlLowSimilarity
4876,0.0242826930023684,control,otherMTL,fruit_6.jpg,furniture_4,0.944290239812218,ControlHighSimilarity
4876,-0.371290209132988,control,otherMTL,computer_2.jpg,furniture_4,0.951371123834661,ControlMidSimilarity
4901,0.0696673000786164,primed,otherMTL,wild_animals_3.jpg,wild_animals_4,0.773821593252743,PrimedMidSimilarity
4901,0.934798116628647,primed,otherMTL,wild_animals_8.jpg,wild_animals_4,0.795671422346078,PrimedLowSimilarity
4901,0.0696673000786164,primed,otherMTL,wild_animals_7.jpg,wild_animals_4,0.761840906366009,PrimedHighSimilarity
4901,-0.218709638771394,primed,otherMTL,wild_animals_7.jpg,wild_animals_4,0.761840906366009,PrimedHighSimilarity
